gameDuration,win,FirstBlood,FirstTower,FirstBaron,FirstDragon,wardPlaced,wardKills,totalMinionKills,jungleMinionKills,totalHeal
1423,Red,1,1,1,1,1,0,1,1,1
1390,Red,1,1,1,1,1,0,1,1,1
1008,Blue,1,1,0,0,1,1,0,1,0
1050,Blue,1,1,0,1,1,1,1,1,1
940,Blue,0,1,0,1,0,1,1,1,1
1767,Blue,0,0,0,0,1,1,0,1,0
1309,Red,1,1,1,1,1,1,1,1,1
940,Red,0,1,1,0,1,0,1,1,1
1485,Red,1,1,1,0,1,0,0,1,1
2278,Red,0,0,1,0,1,1,1,1,1
979,Blue,1,1,0,0,1,0,0,1,1
2285,Blue,1,1,0,1,1,0,0,0,0
2251,Red,1,0,0,1,0,1,1,0,1
1753,Red,0,0,1,1,1,0,1,0,0
1201,Red,0,1,1,1,0,1,1,1,1
1966,Blue,0,1,1,0,1,1,0,1,1
1604,Red,1,1,1,1,1,0,0,1,1
1326,Blue,1,1,1,0,0,1,1,1,1
2174,Red,0,1,1,1,0,1,1,1,0
1494,Red,0,1,1,0,1,1,1,1,1
2183,Red,1,1,1,0,1,0,0,1,1
2276,Red,1,1,1,1,0,1,1,1,1
1586,Red,1,1,1,1,1,0,1,1,1
2097,Red,0,0,1,1,1,0,0,0,0
1759,Blue,0,1,1,0,1,0,0,1,1
1588,Red,1,0,1,1,0,1,1,0,0
1611,Blue,1,1,0,0,0,1,1,0,1
1303,Blue,1,1,1,0,1,1,1,1,1
1730,Red,1,1,1,1,1,0,1,1,1
2156,Red,1,0,1,1,1,0,0,1,1
1348,Blue,1,1,0,1,1,1,1,1,1
931,Blue,1,1,0,1,1,1,1,1,1
1698,Blue,0,1,0,0,0,0,1,0,1
1274,Red,1,1,1,1,0,1,1,1,1
1996,Red,0,0,0,1,0,0,1,0,1
945,Blue,1,1,0,1,1,1,1,0,1
1769,Blue,0,1,0,1,0,1,1,1,1
1033,Blue,0,0,0,0,1,1,1,1,1
1234,Blue,1,1,0,1,0,0,1,1,1
1189,Red,1,1,1,1,1,1,1,1,1
2153,Red,0,0,1,0,1,1,0,0,1
1628,Blue,0,0,0,0,1,1,1,1,0
1885,Blue,1,1,1,1,1,1,0,0,0
1093,Blue,0,1,0,1,1,0,1,1,1
1917,Blue,0,1,1,0,0,0,1,0,0
1692,Blue,0,1,0,0,1,1,0,1,0
2314,Blue,0,1,0,1,1,1,1,0,0
1417,Red,1,1,1,1,1,0,1,1,1
1272,Red,1,0,1,1,0,1,1,1,1
1195,Blue,1,1,0,1,1,0,0,1,1
1344,Blue,1,1,1,0,1,1,1,1,0
1645,Blue,1,1,1,1,1,1,1,1,1
1645,Red,1,0,1,1,1,0,1,1,1
1982,Red,1,1,1,0,1,0,0,1,1
1722,Red,1,1,1,1,0,1,1,1,1
2006,Red,0,1,1,0,1,0,0,1,0
1475,Blue,0,1,0,0,1,1,1,1,1
1685,Red,1,1,1,0,1,1,1,1,0
1154,Red,1,1,1,1,1,1,1,1,0
1224,Blue,0,0,0,0,1,0,1,1,1
2038,Red,1,0,1,0,0,0,1,1,1
1283,Red,1,1,1,0,1,1,1,1,0
838,Red,1,1,1,1,1,1,1,1,1
1179,Blue,1,1,0,1,1,1,1,1,1
1209,Red,0,1,1,0,0,1,1,1,0
1144,Red,1,1,1,1,0,0,1,1,1
1633,Blue,1,1,0,0,0,1,0,0,1
1751,Red,0,1,1,0,0,1,0,0,0
1554,Blue,1,0,0,1,0,0,1,1,1
2439,Red,0,0,1,1,1,1,1,1,1
1466,Red,1,1,1,0,0,1,0,1,1
1243,Blue,0,1,0,1,0,1,1,1,1
1558,Blue,1,1,1,1,1,0,1,1,1
958,Red,0,1,1,1,0,1,1,1,1
934,Blue,1,1,0,0,0,1,1,1,1
1478,Red,0,0,1,0,1,1,0,0,1
980,Blue,1,1,0,1,0,1,1,1,1
1690,Red,1,1,1,1,0,1,1,1,1
1852,Blue,1,1,0,0,1,1,0,1,0
1181,Red,0,1,1,1,1,0,1,1,1
2447,Red,0,1,1,1,0,1,0,0,1
1743,Blue,1,1,0,1,1,0,0,1,1
1537,Red,1,0,1,1,0,1,1,1,1
957,Red,1,1,1,1,1,0,1,1,1
1399,Blue,0,0,1,1,1,0,1,1,1
1294,Red,1,0,1,1,1,1,1,1,0
1278,Blue,1,0,1,1,0,1,1,1,1
2150,Red,1,0,1,1,0,1,0,1,1
1359,Blue,0,0,0,1,1,1,1,1,1
1260,Red,1,1,1,1,0,1,1,1,1
1279,Red,0,0,1,1,1,1,1,1,1
2125,Blue,1,1,0,1,0,1,0,1,1
1072,Blue,1,1,0,1,1,1,1,0,1
1657,Red,0,0,1,1,1,0,0,0,1
1384,Red,0,0,1,1,1,1,1,0,1
1205,Blue,0,0,0,1,1,1,1,1,1
1370,Red,0,0,1,1,1,0,0,1,1
1984,Red,1,1,1,1,0,1,1,1,1
1758,Red,1,0,1,1,1,1,1,1,1
1111,Blue,1,1,0,1,1,1,1,1,1
1099,Blue,0,1,0,1,0,1,1,1,0
1331,Red,0,1,1,1,1,0,1,1,1
1502,Red,0,1,1,0,0,1,1,1,0
1462,Red,0,1,1,1,1,0,1,1,1
1846,Blue,0,1,0,0,0,0,0,1,1
1658,Red,1,0,1,1,1,1,1,1,1
1500,Blue,1,1,1,1,1,1,1,0,1
1392,Blue,1,1,0,1,1,0,1,1,1
972,Red,1,1,1,0,1,0,1,1,1
947,Red,1,1,1,0,1,0,1,1,1
1215,Red,0,1,1,1,0,1,1,0,1
1775,Red,0,1,0,1,1,1,0,1,1
1387,Red,1,0,1,1,1,0,0,1,0
1222,Red,1,1,1,1,0,1,1,1,1
1514,Red,0,0,1,1,1,1,1,1,1
1370,Blue,1,1,1,1,0,0,0,0,1
949,Blue,0,1,0,1,0,1,1,0,1
197,Red,0,1,1,1,0,1,0,1,1
1292,Red,1,1,1,0,1,1,1,1,1
940,Red,1,1,1,1,1,0,1,1,1
1683,Red,0,0,1,1,1,1,1,1,1
1638,Blue,1,0,0,0,0,0,0,1,1
924,Red,1,1,1,0,0,0,1,1,1
1309,Blue,1,1,0,1,0,1,0,1,1
1832,Blue,1,0,0,0,1,0,0,1,0
1487,Blue,0,0,0,0,0,1,0,0,1
1841,Blue,0,1,1,0,1,1,1,0,1
1743,Blue,0,0,1,1,1,1,1,1,1
1305,Blue,1,0,0,0,1,0,1,1,1
1308,Blue,1,1,1,0,1,1,1,1,1
2002,Blue,1,1,0,1,0,1,1,1,0
1898,Red,1,1,0,0,0,1,1,1,1
1163,Red,0,1,1,1,0,1,1,1,0
2344,Blue,0,1,1,0,0,1,1,1,1
1018,Red,1,1,1,1,1,1,1,1,1
1684,Blue,1,1,0,0,1,0,1,0,0
1319,Red,1,0,1,1,1,1,1,1,0
1720,Blue,1,0,1,1,0,1,1,1,1
1786,Red,0,0,1,1,1,1,1,0,1
1237,Blue,1,1,0,1,1,0,1,1,1
1557,Blue,1,1,1,1,1,1,1,1,0
854,Blue,0,1,0,1,1,1,1,1,1
1432,Blue,1,1,0,0,1,0,0,1,1
1211,Red,1,0,1,1,1,1,1,1,1
1257,Red,1,1,1,0,0,0,1,1,1
1700,Blue,0,0,0,0,1,0,1,1,1
964,Blue,1,1,0,1,1,1,1,1,0
1559,Blue,0,1,0,1,0,1,0,1,1
1424,Red,1,1,1,0,0,1,1,0,1
938,Blue,1,1,0,1,1,1,1,1,0
1783,Blue,0,0,0,1,1,1,1,1,0
1586,Red,1,1,1,1,1,0,1,1,0
1063,Red,1,1,1,0,1,0,1,1,1
931,Red,1,1,1,1,1,0,1,1,0
622,Blue,1,1,0,1,1,0,1,1,1
1441,Blue,1,1,0,1,1,1,1,1,0
1957,Red,0,0,1,0,1,0,0,1,1
2125,Blue,0,1,0,1,1,1,1,1,0
1863,Red,1,0,1,1,0,1,0,1,1
1321,Red,0,1,1,1,1,1,1,1,1
2310,Blue,0,1,0,0,0,1,0,1,0
486,Blue,1,1,0,0,0,1,0,1,1
636,Red,1,1,1,1,0,0,1,0,1
2064,Red,1,1,1,0,0,1,0,1,1
1012,Blue,1,1,0,1,1,1,1,1,1
1710,Red,1,1,1,1,0,0,1,1,1
927,Blue,0,1,0,0,1,1,1,1,1
737,Red,0,1,1,1,1,1,1,0,0
1007,Blue,1,1,0,1,1,1,1,0,1
1175,Red,0,1,1,1,0,0,1,1,1
1442,Blue,1,1,1,1,0,1,1,1,0
1910,Red,1,0,1,1,1,0,1,0,1
1927,Red,1,1,1,1,0,1,0,1,1
1383,Red,0,0,1,0,0,1,1,1,1
1664,Red,0,1,1,0,0,0,1,1,1
1416,Red,0,0,1,1,1,0,1,0,1
1619,Red,1,0,1,0,0,0,0,1,0
1495,Blue,0,0,1,0,1,0,1,0,1
1667,Blue,1,1,1,0,1,0,1,1,1
2052,Red,1,1,0,1,1,0,0,1,1
1442,Blue,1,1,0,0,0,1,0,1,1
1505,Blue,1,1,1,1,1,0,1,1,1
1286,Red,1,1,1,1,1,0,1,0,0
1998,Red,1,1,1,0,1,1,1,1,1
996,Blue,1,1,0,1,1,1,1,1,1
1480,Red,1,0,1,1,1,1,0,1,1
1482,Red,0,1,1,0,1,0,1,1,0
1467,Blue,0,0,0,1,1,0,1,1,1
1275,Blue,1,1,0,1,0,1,1,1,1
1811,Red,1,0,1,1,0,1,0,1,1
1314,Blue,1,1,0,1,0,1,0,1,1
915,Red,0,1,1,1,1,0,0,1,0
1214,Blue,0,1,0,0,0,1,0,1,1
1830,Blue,0,1,0,0,1,1,1,0,1
1513,Red,1,1,1,1,1,1,1,1,1
1319,Red,1,1,1,1,1,1,1,1,1
1474,Red,1,0,1,1,0,1,1,1,1
1419,Red,1,1,1,1,0,1,1,1,0
2151,Blue,0,1,0,0,0,0,0,1,0
912,Red,1,1,1,1,1,0,1,1,1
1420,Red,0,1,1,1,0,1,1,1,1
1669,Red,1,1,1,1,1,1,1,1,1
1514,Blue,1,1,0,1,1,1,1,1,1
935,Red,1,1,1,1,1,0,1,0,0
1106,Blue,1,0,0,1,1,1,1,0,1
2016,Red,1,0,1,0,1,0,1,0,0
1432,Red,1,0,1,1,0,1,0,0,0
2289,Red,0,0,0,0,0,1,1,1,1
1633,Red,0,1,1,1,1,0,0,1,1
974,Red,0,1,1,0,0,1,1,1,1
1113,Blue,1,1,0,0,1,1,0,0,1
1383,Red,1,1,1,1,0,1,1,1,1
1103,Red,1,1,1,0,1,0,1,1,1
1256,Red,0,1,1,1,1,0,1,1,1
1478,Blue,0,1,1,1,1,0,1,1,0
1234,Blue,1,1,0,1,0,1,1,1,1
1620,Red,1,0,1,0,0,1,1,1,1
1319,Red,1,1,1,1,1,0,1,1,1
1628,Red,0,1,1,0,0,1,1,1,1
1398,Blue,0,1,0,0,0,1,0,1,1
2226,Red,0,0,1,1,1,1,0,0,1
2314,Red,0,1,1,0,0,1,0,1,0
1107,Blue,0,1,0,1,1,1,1,1,1
1723,Blue,1,0,0,0,0,0,1,1,1
931,Blue,0,1,0,0,1,1,1,1,1
1267,Red,1,1,1,1,1,0,1,1,0
963,Red,1,0,1,1,1,1,1,1,0
1550,Red,1,1,1,0,1,1,1,1,1
1015,Blue,0,1,0,1,1,0,1,1,1
1081,Blue,1,1,0,1,0,1,1,1,1
918,Blue,0,1,0,0,1,1,1,1,0
1178,Red,1,1,1,0,0,1,0,1,1
1701,Red,1,1,1,0,1,0,1,0,1
1687,Red,1,1,1,1,0,1,1,1,1
1132,Red,1,1,1,1,0,0,1,1,1
1545,Blue,0,1,0,0,1,1,1,1,1
2019,Blue,1,0,1,0,0,0,0,0,1
1715,Red,0,0,1,0,1,0,1,1,1
1480,Red,1,0,1,1,1,1,1,0,1
1206,Red,0,1,1,1,0,1,1,1,0
1389,Blue,1,1,1,0,0,1,1,1,1
2074,Blue,1,1,0,1,1,0,1,1,0
1886,Red,1,0,1,1,1,1,1,1,1
980,Blue,1,1,0,1,0,1,1,1,1
793,Blue,1,1,0,0,1,1,1,1,1
952,Red,1,1,1,1,1,1,1,1,1
1815,Red,1,1,1,0,0,1,1,1,0
1568,Blue,1,0,0,0,0,1,1,1,1
969,Blue,1,1,0,1,0,1,1,1,1
1715,Blue,1,1,0,0,0,1,0,1,1
915,Red,1,0,1,1,1,0,1,1,1
1240,Blue,1,1,0,1,1,1,1,1,0
2266,Blue,1,1,0,0,0,0,0,1,1
1576,Red,1,1,1,1,1,1,1,1,1
1155,Blue,1,1,0,1,1,1,1,1,1
1269,Red,0,0,1,1,0,1,1,1,1
1770,Red,0,0,1,1,1,0,0,0,1
1976,Blue,1,1,0,0,0,1,0,0,0
980,Blue,1,1,0,1,0,1,1,1,1
2311,Red,1,1,1,1,1,0,1,1,1
972,Red,1,1,1,1,1,1,1,0,1
943,Red,0,1,1,1,0,1,1,1,1
917,Blue,1,1,0,1,1,1,1,0,1
1548,Blue,1,1,1,0,1,0,0,1,1
1246,Red,0,1,1,1,0,1,1,1,1
2071,Red,0,1,1,1,1,0,0,1,0
1623,Red,0,1,1,1,1,0,1,1,0
1196,Blue,1,1,0,1,1,0,1,1,1
1543,Blue,0,0,0,0,1,1,0,0,1
1760,Blue,0,1,1,0,0,1,1,1,1
1982,Red,0,1,0,1,1,0,1,1,1
1520,Blue,1,1,0,1,0,1,0,0,0
1341,Blue,1,0,0,1,1,1,1,1,1
847,Blue,1,1,0,1,0,1,1,1,1
1328,Blue,1,1,0,0,1,1,0,0,1
945,Red,1,1,1,1,0,1,1,0,1
1622,Blue,0,1,1,1,0,1,1,1,1
1751,Red,1,0,1,0,1,0,0,1,0
1541,Red,1,1,1,0,0,1,1,1,1
1621,Blue,1,0,0,0,0,1,1,1,1
1944,Blue,0,1,0,1,0,1,0,1,1
1710,Red,0,1,1,0,0,1,0,1,1
1877,Red,1,0,0,1,1,1,1,0,1
2354,Blue,1,1,1,0,1,0,1,0,0
1510,Blue,1,0,1,0,1,0,1,1,1
1414,Red,1,1,1,1,1,1,1,1,1
1772,Red,0,1,1,0,1,0,0,1,1
1711,Blue,1,0,0,0,0,0,1,1,1
1691,Red,0,1,1,1,1,0,1,1,0
1775,Blue,1,1,0,1,0,1,0,1,1
1153,Blue,1,1,0,0,1,1,1,1,1
850,Red,1,1,1,1,0,1,1,1,0
1800,Blue,1,0,0,0,0,1,0,1,1
1447,Blue,1,1,0,0,0,1,1,1,1
1059,Red,1,0,1,1,1,0,1,1,1
199,Red,0,1,1,1,1,1,1,0,0
2203,Blue,0,1,0,1,1,1,1,1,0
1670,Blue,1,1,0,1,1,0,1,1,1
1663,Red,0,1,1,1,1,0,1,1,1
1208,Red,1,1,1,0,1,0,1,1,1
1100,Red,1,1,1,0,1,1,1,0,0
1426,Red,0,1,1,1,1,0,0,1,1
1815,Red,0,0,1,1,0,1,1,1,1
1703,Blue,1,1,0,1,0,0,1,1,1
1767,Blue,1,1,0,0,0,1,0,0,0
2020,Blue,0,0,0,0,0,1,1,1,1
1378,Blue,1,1,1,1,1,1,0,1,1
1309,Red,0,0,1,1,1,1,1,1,1
936,Blue,0,0,0,1,1,1,1,0,1
1328,Blue,1,1,0,1,1,1,1,1,1
1080,Blue,1,1,0,1,1,1,1,1,1
1851,Red,1,1,1,1,1,0,1,1,1
1859,Blue,0,1,0,1,0,0,1,1,1
1410,Blue,0,1,0,0,1,1,1,1,1
1749,Blue,0,1,1,1,1,1,0,1,1
1681,Red,1,1,1,1,0,1,1,1,0
1252,Red,1,1,1,0,1,1,1,1,0
2360,Blue,1,1,0,1,1,0,1,1,0
939,Red,1,1,1,1,0,0,1,1,0
2074,Blue,1,0,0,1,1,0,1,0,1
1576,Red,1,1,1,1,0,1,1,1,1
1339,Red,1,1,1,1,0,0,0,1,1
2267,Red,1,0,0,1,0,1,0,1,0
1434,Red,1,1,1,0,1,0,1,1,0
1289,Blue,1,1,0,0,1,1,1,1,1
1319,Blue,0,0,0,0,1,0,1,1,1
987,Red,1,1,1,1,1,0,1,1,1
928,Blue,1,1,0,1,1,1,1,1,0
922,Blue,0,1,0,0,1,1,1,1,1
1186,Red,0,1,1,1,0,0,1,1,1
1422,Blue,1,1,1,0,1,0,1,1,1
1819,Red,1,0,1,0,0,1,1,1,1
1926,Red,1,0,1,1,0,1,1,1,0
1867,Blue,1,1,1,0,1,0,0,1,1
925,Red,1,1,1,1,0,1,1,0,1
1162,Red,1,1,1,0,0,1,1,1,0
1122,Red,1,1,1,1,1,1,1,0,1
1218,Red,1,1,1,1,1,1,1,1,0
1732,Red,1,0,1,1,1,0,0,0,1
1275,Blue,1,1,0,0,1,1,1,0,1
923,Red,1,1,1,0,1,0,1,1,0
1764,Red,1,0,1,1,0,1,0,1,1
916,Red,1,1,1,0,0,0,1,1,0
2307,Blue,0,0,0,0,0,1,0,1,1
964,Blue,1,1,0,1,1,0,1,1,0
1783,Red,1,0,1,1,1,0,0,0,1
2164,Red,1,1,1,0,1,0,0,1,1
1911,Red,0,1,1,0,1,0,0,1,1
2160,Blue,0,1,0,0,1,0,1,1,0
1431,Blue,1,1,0,0,1,1,0,1,1
1303,Blue,0,1,0,1,1,1,1,1,0
1070,Red,0,1,1,1,1,0,1,1,1
1242,Blue,1,1,0,1,0,1,1,1,1
2072,Red,1,1,0,1,0,1,1,0,1
1342,Red,1,1,1,1,0,1,0,1,1
1162,Red,1,1,1,0,1,0,1,1,1
1465,Red,1,1,1,1,0,1,1,1,1
1333,Blue,1,1,0,1,0,1,1,1,1
1317,Blue,1,1,0,1,1,1,0,1,0
1902,Blue,1,1,1,0,0,1,1,1,1
1929,Blue,0,1,0,0,1,0,0,1,1
2560,Blue,0,1,0,1,0,0,0,1,0
1646,Red,0,1,1,1,0,1,0,0,1
1347,Blue,1,1,1,1,0,1,1,1,1
1369,Blue,0,0,1,1,1,0,1,0,0
746,Red,1,1,1,1,1,1,1,1,0
1482,Blue,1,1,0,1,1,1,0,1,0
1270,Red,1,1,1,1,1,1,1,1,1
924,Blue,1,1,0,1,1,1,1,1,1
2144,Blue,0,0,1,1,0,1,1,1,0
658,Blue,1,1,0,1,1,1,1,1,1
2019,Red,0,0,1,0,0,1,0,1,1
2165,Blue,0,1,0,1,1,0,1,0,0
1766,Red,0,0,0,0,1,1,1,1,1
1524,Red,1,1,1,1,0,0,1,1,1
1008,Red,1,1,1,1,1,0,1,1,0
1561,Blue,1,1,0,0,0,1,1,1,1
1489,Red,0,1,1,0,1,0,0,1,1
959,Blue,0,1,0,1,0,1,1,1,0
916,Red,1,1,1,1,1,0,1,1,0
1937,Red,0,0,1,1,0,1,1,1,1
1923,Red,0,1,1,1,0,0,1,1,1
1481,Blue,0,0,1,1,0,1,0,1,1
1575,Red,0,1,1,1,1,0,1,1,1
1160,Blue,0,1,0,1,0,1,1,1,1
1413,Red,0,1,1,1,1,0,1,1,0
2183,Red,0,0,1,1,1,0,0,1,0
1804,Red,0,0,1,1,0,1,1,1,1
1622,Red,1,1,1,1,0,1,1,1,0
1719,Blue,0,1,1,1,0,0,0,1,1
679,Red,1,1,1,1,1,1,1,1,1
1212,Blue,1,1,0,1,0,1,1,0,1
913,Red,1,1,1,1,0,1,1,1,0
1418,Blue,1,1,0,0,1,1,1,1,1
2066,Blue,1,0,0,1,1,0,1,1,1
1824,Red,1,1,0,1,1,0,0,0,0
1434,Blue,1,0,0,0,0,0,1,1,0
1101,Red,1,1,1,1,0,1,1,1,0
1625,Red,0,0,1,1,0,1,0,1,1
1000,Blue,0,1,0,0,0,1,0,1,1
1457,Red,0,1,1,1,1,0,0,0,0
1564,Blue,0,0,1,1,1,1,1,1,0
1476,Blue,1,0,0,0,1,0,0,0,1
1155,Red,0,0,1,1,0,0,1,1,1
1687,Blue,1,1,1,0,0,0,0,1,1
1357,Red,1,1,1,1,1,1,1,1,1
1056,Blue,1,1,0,1,0,1,0,1,1
1386,Blue,1,1,1,0,1,1,1,0,1
1542,Red,1,0,1,1,1,0,0,1,1
1884,Blue,0,0,1,1,1,0,1,1,1
1716,Red,1,1,1,0,1,0,0,1,0
1214,Red,1,1,1,1,0,1,1,0,1
1746,Red,0,1,1,1,1,1,1,1,0
1815,Blue,1,1,0,1,1,0,0,1,1
1181,Red,1,0,1,1,0,1,1,1,1
1371,Red,1,1,1,0,0,0,1,1,0
2026,Red,1,1,1,0,0,1,1,1,0
1570,Red,0,0,1,1,0,0,1,1,1
1361,Blue,1,1,0,0,0,1,1,1,1
1736,Blue,1,1,0,0,0,1,0,1,1
1766,Red,1,1,1,1,1,1,0,1,1
902,Blue,1,1,0,1,1,1,1,1,1
1639,Blue,1,1,0,1,0,0,1,0,1
1475,Red,0,0,1,0,0,1,1,1,1
1628,Red,1,0,1,0,1,1,1,1,0
1531,Blue,1,1,1,0,1,1,1,1,1
1011,Blue,1,1,0,1,1,1,1,1,0
1384,Red,0,0,1,1,0,1,1,1,1
1291,Red,1,0,1,1,1,0,1,1,1
1588,Blue,0,1,1,1,0,1,0,1,1
1875,Blue,1,1,0,0,0,1,1,1,1
999,Red,0,1,1,1,0,1,1,1,1
1370,Blue,1,0,0,0,1,1,0,0,1
965,Red,1,1,1,1,1,0,1,1,1
1185,Red,0,1,1,1,1,1,1,1,1
1277,Blue,1,1,0,1,1,0,1,1,1
1101,Blue,0,1,0,1,1,0,1,1,1
1116,Blue,1,1,0,0,1,1,1,0,1
2184,Red,1,1,0,1,1,1,1,1,0
1336,Red,1,1,1,1,0,1,1,0,1
1643,Red,0,0,0,1,0,1,1,1,1
1220,Red,1,1,1,0,0,1,1,0,0
1305,Blue,1,1,0,0,1,0,1,1,1
968,Blue,1,1,0,1,0,1,1,1,0
1478,Red,1,1,1,1,1,0,1,1,1
1493,Red,1,1,1,1,1,0,1,1,1
1016,Red,1,1,1,1,0,0,1,1,1
2007,Blue,1,0,0,0,1,1,1,0,1
1684,Red,0,0,1,0,0,1,1,0,1
1589,Blue,1,0,0,1,0,0,0,0,1
927,Red,1,1,1,1,1,1,1,1,1
934,Red,0,1,1,1,1,0,1,0,0
925,Blue,1,1,0,0,0,1,1,1,1
1477,Red,1,1,1,1,1,1,1,1,0
2073,Red,0,1,1,0,0,0,1,1,0
1312,Blue,1,1,0,1,0,1,0,1,1
1066,Red,1,1,1,1,1,0,1,1,0
1859,Blue,1,1,0,1,0,1,0,1,1
1401,Blue,1,1,0,1,1,1,1,1,1
1711,Red,1,1,1,1,0,1,1,1,1
1142,Red,0,0,1,1,0,1,1,0,1
1766,Red,0,1,1,1,0,1,1,1,1
1201,Red,1,1,1,1,0,0,1,1,1
1984,Red,0,0,1,1,1,0,0,0,0
1512,Blue,0,0,0,0,1,1,1,1,1
1480,Red,1,0,0,1,0,0,1,1,0
1691,Blue,1,1,0,1,1,0,1,1,1
1858,Red,0,1,1,1,1,0,1,1,1
1155,Blue,1,1,0,0,0,1,1,1,1
1063,Red,0,1,1,0,0,0,0,1,0
876,Blue,1,1,0,0,1,1,1,1,1
1448,Blue,1,1,1,1,0,0,1,1,1
2395,Red,0,0,1,1,1,0,0,0,1
965,Red,0,1,1,0,0,1,1,0,0
1365,Blue,0,1,0,1,1,0,1,1,1
1962,Blue,1,0,1,1,0,0,1,0,0
1325,Red,1,1,1,0,1,1,1,1,1
981,Red,1,1,1,0,0,0,1,1,0
1887,Red,0,0,0,1,0,0,1,1,1
1691,Blue,1,0,0,1,1,1,1,1,1
1415,Red,1,1,1,1,0,1,1,1,1
1470,Red,0,1,1,0,1,0,1,1,1
1684,Red,0,1,1,1,1,0,1,1,0
1184,Blue,1,1,0,1,0,0,1,1,1
1658,Red,1,1,1,1,0,1,0,1,0
1221,Blue,0,1,0,1,1,0,0,1,0
1689,Blue,1,1,1,1,0,1,0,1,1
2224,Red,0,1,0,1,0,1,1,1,1
1287,Red,1,1,1,1,0,1,1,1,0
919,Blue,1,1,0,1,1,1,1,0,1
1555,Blue,0,1,1,1,0,0,1,1,1
1658,Red,0,1,1,0,0,1,1,1,1
1166,Red,0,0,1,1,1,0,1,0,1
1837,Red,0,1,0,0,1,1,1,1,1
1635,Red,1,0,1,0,1,1,1,0,1
1221,Red,1,1,1,1,1,0,0,1,1
1570,Blue,1,1,1,0,0,0,1,1,1
1105,Blue,0,1,0,1,1,1,0,1,1
919,Blue,1,1,0,0,1,0,0,1,0
2003,Red,1,0,0,1,0,1,1,0,0
2402,Red,1,1,1,1,0,0,1,0,0
929,Blue,1,1,0,1,1,1,1,0,1
1796,Blue,0,0,1,0,0,0,1,1,0
1126,Red,1,0,1,0,1,0,0,0,1
2222,Red,1,0,0,0,1,1,1,1,1
1608,Red,1,0,1,0,1,1,1,1,0
1981,Red,0,0,1,1,0,1,0,1,1
1381,Red,0,1,1,1,0,1,1,1,1
2071,Red,1,1,1,1,0,0,1,1,0
1295,Red,1,1,1,1,1,0,1,1,0
1074,Blue,1,1,0,1,1,1,1,1,1
981,Red,1,1,1,1,1,1,1,1,1
1292,Blue,1,1,0,0,0,1,1,1,0
1441,Red,1,0,1,1,1,0,0,1,0
1966,Blue,1,0,0,1,1,0,0,1,1
1342,Red,1,1,1,1,1,1,1,1,0
1212,Blue,0,1,0,0,1,0,0,1,1
1906,Blue,0,1,0,1,0,1,1,1,1
807,Blue,1,1,0,1,1,1,1,1,0
1309,Red,0,1,1,1,1,1,1,1,0
1993,Blue,1,0,1,0,1,0,1,0,1
1843,Red,1,0,1,1,1,0,1,1,1
1468,Blue,1,1,0,1,1,0,0,1,1
1633,Blue,1,1,0,0,1,1,1,1,0
1298,Blue,0,1,0,0,1,1,0,0,1
1321,Blue,1,1,0,1,1,0,1,1,1
1323,Blue,1,0,0,1,0,1,1,1,1
980,Red,1,1,1,1,0,1,1,0,0
2007,Blue,1,1,0,0,0,0,1,1,1
956,Blue,1,0,0,1,1,0,1,1,1
1438,Blue,0,0,0,0,0,0,0,1,1
1588,Red,0,1,1,0,1,1,1,0,1
1283,Blue,0,1,0,0,1,1,1,1,1
1001,Blue,1,1,0,0,1,1,1,1,1
1229,Red,1,1,1,0,1,0,0,1,1
216,Blue,0,0,0,0,1,1,1,0,0
1305,Red,1,1,1,1,1,0,1,1,1
1852,Blue,0,1,0,0,0,0,0,1,0
1575,Blue,1,1,0,0,0,1,0,1,1
950,Blue,0,1,0,0,1,1,1,1,0
1428,Blue,1,1,0,0,1,1,1,1,1
1887,Red,1,0,0,1,0,1,1,0,1
2021,Red,1,1,0,1,1,0,1,1,1
1721,Red,1,1,1,0,0,1,0,1,1
1638,Red,1,0,1,1,1,0,0,0,1
1701,Red,1,0,1,1,1,0,0,1,1
948,Blue,1,1,0,1,1,1,1,1,1
2224,Red,1,0,0,0,0,1,1,0,0
1377,Red,1,1,1,1,0,1,0,1,1
1357,Red,0,1,1,1,0,1,1,1,1
1082,Red,1,1,1,1,0,1,1,1,1
1974,Blue,1,0,1,0,1,1,0,1,1
1386,Red,1,1,1,1,0,1,1,1,1
952,Red,0,0,1,0,1,0,0,0,0
1604,Blue,0,0,0,0,0,0,1,1,1
1233,Blue,1,1,0,1,1,1,0,1,1
1709,Blue,0,1,0,0,0,1,1,1,1
1313,Blue,1,1,1,1,0,1,1,1,1
1407,Blue,1,1,0,0,0,1,0,1,1
1504,Red,0,1,1,1,0,1,1,0,1
1256,Red,0,1,1,1,0,1,1,1,1
1516,Blue,0,1,1,0,0,0,0,1,1
2085,Red,0,1,1,1,1,1,0,0,1
1404,Blue,1,1,1,0,1,1,1,1,0
1096,Red,0,1,1,0,1,1,1,0,1
2190,Blue,1,1,1,1,0,1,1,1,0
1612,Red,1,1,1,1,1,1,1,1,0
1318,Red,0,1,1,1,0,0,1,0,0
190,Red,1,1,1,1,0,0,1,0,1
1754,Blue,0,0,0,0,1,0,0,1,1
2140,Blue,0,0,1,0,1,0,1,1,1
1154,Blue,1,1,0,0,1,0,0,0,1
